time,left effort,right effort,x accel,y accel,z gyro,left line,right line
245.611,0,0,7.87001,5.448885,-85.85635,116,108
245.913,0,0,15.67801,-5.775115,-295.8564,116,106
246.178,0,0,11.77401,-6.263115,-15.85635,118,106
246.431,0,0,4.942011,-3.335115,54.14365,118,110
246.751,0,0,15.19001,-5.287115,-155.8564,118,112
247.052,0,0,4.942011,-3.335115,-85.85635,114,108
247.339,0,0,26.41401,-17.97511,194.1436,114,108
247.624,0,0,25.92601,-12.11911,-295.8564,114,108
247.926,0,0,40.56601,6.424885,-435.8564,114,108
248.217,0,0,-19.94599,-4.311115,-3725.856,114,108
248.525,0,0,22.02201,-1.871115,194.1436,114,108
248.813,0,0,25.43801,4.960885,-155.8564,114,108
249.135,0,0,1.03801,-2.359115,-15.85635,116,106
249.457,0,0,8.358009,0.08088493,-155.8564,118,108
249.784,0,0,4.942011,-4.799115,54.14365,118,106
250.041,0,0,11.28601,-22.85511,-575.8563,116,108
250.387,0,0,4.942011,-3.823115,-365.8564,116,104
250.71,0,0,22.99801,-17.97511,334.1436,118,106
250.969,0,0,-5.79399,-7.727115,-855.8563,118,108
251.256,0,0,9.82201,-3.335115,-15.85635,118,108
251.565,0,0,-134.138,-59.45512,13704.14,118,108
251.899,0,0,21.53401,-20.41512,3764.144,120,126
252.172,0,0,2.99001,2.032885,54.14365,128,122
252.448,0,0,4.942011,-12.11911,54.14365,128,124
252.709,0,0,12.75001,-7.239115,-15.85635,128,120
252.983,0,0,5.918011,-15.53512,-15.85635,128,120
253.241,0,0,5.43001,-20.90311,-295.8564,122,132
253.516,0,0,3.47801,-7.727115,194.1436,130,122
253.79,0,0,5.43001,-1.871115,-225.8564,120,132
254.053,0,0,10.79801,-8.215115,544.1437,130,122
254.319,0,0,7.38201,-8.215115,54.14365,128,120
254.575,0,0,-6.28199,-11.63111,-435.8564,130,122
254.845,0,0,22.02201,-14.55912,-85.85635,126,120
255.193,0,0,4.942011,-0.407115,-85.85635,128,122
255.529,0,0,8.358009,-4.311115,-85.85635,120,124
255.802,0,0,11.77401,-7.239115,-155.8564,128,120
256.077,0,0,2.99001,-4.311115,-85.85635,124,120
256.404,0,0,2.99001,-5.775115,54.14365,130,122
256.663,0,0,28.85401,2.520885,1664.144,130,122
256.919,0,0,9.82201,-1.871115,54.14365,128,120
257.172,0,0,4.45401,-7.239115,-85.85635,120,130
257.428,0,0,6.894011,-0.8951149,-225.8564,130,122
257.756,0,0,-29.21799,4.960885,-15.85635,134,120
258.025,0,0,17.63001,-7.727115,614.1437,134,122
258.351,0,0,7.87001,-11.14312,124.1436,136,116
258.62,0,0,2.01401,-24.80711,3134.144,138,116
258.876,0,0,14.70201,-13.58311,-15.85635,140,122
259.148,0,0,16.65401,-6.263115,54.14365,136,120
259.424,0,0,16.16601,-12.11911,194.1436,132,116
259.688,0,0,13.72601,-5.775115,-505.8564,134,122
259.962,0,0,0.06200981,-2.359115,-85.85635,120,134
260.218,0,0,3.47801,-7.727115,-85.85635,130,120
260.49,0,0,4.45401,-5.287115,-85.85635,134,114
260.836,0,0,6.40601,-4.311115,194.1436,138,122
261.099,0,0,4.942011,-3.823115,-85.85635,134,120
261.367,0,0,-263.458,-60.43112,-995.8563,136,122
261.702,0,0,-16.04199,202.6009,10134.14,134,120
262.032,0,0,0.5500097,-3.823115,54.14365,138,126
262.304,0,0,1.526011,-5.287115,-15.85635,132,124
262.56,0,0,7.38201,-5.287115,-85.85635,140,122
262.831,0,0,4.942011,-5.775115,-15.85635,144,122
263.103,0,0,10.79801,-2.359115,-295.8564,132,122
263.44,0,0,-13.60199,-7.239115,54.14365,138,120
263.717,0,0,0.06200981,-8.215115,194.1436,132,122
264.064,0,0,8.358009,-7.727115,54.14365,136,126
264.32,0,0,6.40601,-5.775115,54.14365,136,124
264.582,0,0,15.19001,-4.311115,-85.85635,132,126
264.921,0,0,19.58201,-5.775115,-155.8564,136,116
265.188,0,0,8.358009,-5.775115,-85.85635,136,122
265.446,0,0,9.82201,0.5688848,194.1436,138,122
265.699,0,0,45.44601,4.472885,-2115.856,134,118
265.955,0,0,-7.74599,12.76889,-3445.856,132,120
266.282,0,0,-2.86599,-5.775115,54.14365,132,120
266.557,0,0,16.16601,-10.16712,-9815.856,134,118
266.906,0,0,-1.40199,-7.727115,-155.8564,126,118
267.238,0,0,4.942011,-5.287115,124.1436,122,130
267.507,0,0,7.38201,-7.239115,-85.85635,126,120
267.759,0,0,8.358009,-6.751115,-15.85635,118,126
268.037,0,0,6.894011,-1.383115,-15.85635,118,126
268.303,0,0,5.918011,-5.775115,-15.85635,120,124
268.631,0,0,5.43001,-3.823115,-15.85635,126,120
268.969,0,0,4.45401,-5.775115,-15.85635,118,130
269.291,0,0,6.40601,-7.239115,-15.85635,238,162
269.607,0,0,7.38201,-5.287115,-15.85635,238,166
269.862,0,0,8.358009,-6.263115,-15.85635,188,160
270.177,0.2604081,0.1744442,4.942011,-5.775115,-15.85635,238,162
270.506,0.3435226,0.2645102,3.96601,-1.871115,4534.144,238,168
270.748,0.3435226,0.2645102,-3.35399,1.544885,1594.144,232,166
271.081,0.4237147,0.3151238,24.46201,-4.311115,4604.144,238,166
271.334,0.407222,0.3272743,23.48601,49.85688,7194.144,238,182
271.649,0.5716393,0.2596593,-22.38599,1.056885,-10585.86,238,184
271.927,0.3120141,0.4928156,14.70201,-27.73512,-31445.86,146,136
272.249,0.3422095,0.7178044,-23.84999,-70.67912,-12475.86,134,126
272.539,0.3440557,0.6843826,-5.30599,37.65688,-10515.86,238,208
272.852,0.5236423,1.112287,128.406,23.99289,-7435.856,238,208
273.145,0.369713,1.012505,-3.35399,-6.751115,6564.144,120,68
273.449,0.3407404,1.535885,-104.37,70.84088,30364.14,120,68
273.738,0,0,55.20601,55.22488,71944.14,120,68
274.044,0,0,32.75801,-0.8951149,-295.8564,120,68
274.376,0.3154461,0.2016064,33.24601,20.57689,1104.144,84,68
274.699,0.2708329,0.2395137,-5.30599,8.376885,2994.144,84,68
275.013,0.3200462,0.2551291,22.99801,39.60888,3554.144,96,68
275.277,0.3532049,0.256848,10.79801,23.01688,3694.144,110,70
275.547,0.3597672,0.2658183,34.22201,-67.26311,-1765.856,106,70
275.811,0.4257425,0.3003304,50.81401,79.13689,-2185.856,110,68
276.071,0.4504821,0.3503632,22.99801,2.520885,-6945.856,116,72
276.383,0.4504821,0.3503632,39.59001,16.18489,-11425.86,122,96
276.655,0.4428089,0.3558828,-10.18599,1.544885,-13035.86,116,104
276.919,0.435254,0.361587,59.59801,-16.02312,-12545.86,116,110
277.236,0.1480891,0.978323,-17.01799,-61.89511,8594.144,110,106
277.547,0.157654,1.028554,-26.28999,89.87289,35474.14,108,112
277.858,0.2888745,0.6421161,24.46201,-24.31911,28334.14,136,114
278.121,0.3554597,0.6189219,94.24602,14.72089,50454.14,166,96
278.38,0.5129329,0.4277859,40.07801,-0.8951149,26864.14,220,152
278.655,0.8483343,0.4547128,132.798,-46.27912,43174.14,218,104
278.992,0,0,-24.82599,-148.2711,9784.144,232,166
279.254,0.1175186,-0.8318257,25.43801,36.68089,-2185.856,234,0
279.522,0.3882079,-0.590083,37.63801,-94.10312,-79325.86,238,0
279.844,0,0,22.99801,12.76889,-295.8564,204,150
280.159,-0.1623199,0.8327131,-35.56199,39.12088,95604.14,220,2
280.486,0,0,-25.31399,44.00089,-1555.856,238,172
280.749,0,0,22.51001,3.984885,-85.85635,122,0
281.024,0,0,3.96601,23.50489,334.1436,238,0
281.287,0,0,15.67801,5.936885,-15.85635,234,0
281.547,1.30227,0.2594798,14.70201,9.352885,-15.85635,220,12
281.822,0,0,16.65401,3.496885,54.14365,238,0
282.083,0,0,31.78201,24.48088,13774.14,140,2
282.362,0.03581217,-0.9341339,25.92601,-60.91912,-23745.86,220,0
282.638,0,0,7.38201,32.28888,54.14365,118,0
282.899,0,0,19.58201,-135.0951,-12965.86,46,12
283.17,0,0,6.40601,16.67289,-85.85635,86,2
283.424,0.3798094,0.2924165,51.30201,61.08089,6494.144,96,60
283.704,0.3730736,0.2835989,-76.55399,-6.263115,1734.144,52,0
283.973,0.3663916,0.2747339,29.83001,20.57689,5794.144,44,10
284.274,0,0,10.31001,12.28088,-225.8564,62,30
284.574,0.04834098,0.6938204,-92.65799,-38.95912,48844.14,62,30
284.901,0.3495885,0.2042281,-49.22599,-39.93512,15804.14,104,0
285.174,0.6850282,0.3051349,-2.86599,46.92889,-11985.86,122,0
285.477,0.3795306,0.506501,-21.40999,58.15289,-34315.86,206,0
285.785,0,0,73.75002,-47.25512,51084.14,206,0
286.076,0,0,8.358009,-9.191115,544.1437,206,0
286.384,0.4778538,0.3986847,38.61401,85.48089,5934.144,206,0
286.675,0.5706527,0.3373238,9.334011,28.87288,10064.14,206,0
286.98,0.6120985,0.3252138,38.61401,23.01688,-14995.86,206,0
287.267,0,0,-6.76999,0.08088493,-16535.86,206,0
287.575,0,0,10.31001,10.32889,-295.8564,206,0
287.869,0.4805201,0.3439425,-2.37799,7.400886,-365.8564,206,0
288.173,0,0,14.70201,16.67289,124.1436,206,0
288.467,0,0,15.67801,26.92088,-23535.86,206,0
288.778,0,0,12.26201,5.448885,-15.85635,206,0
289.069,0.2909522,0.2816504,-29.21799,-6.751115,20984.14,206,0
289.377,0.530427,0.1243693,3.96601,18.62489,6634.144,206,0
289.668,0.5399117,0.111116,29.83001,-7.239115,-30465.86,206,0
289.977,0.1594984,0.8573908,14.21401,84.50488,-4215.856,206,0
290.27,0,0,7.38201,-88.73512,100084.1,206,0
290.577,0,0,10.79801,3.496885,404.1436,206,0
290.866,0.8395439,-0.1161872,-26.28999,-0.8951149,-23045.86,206,0
291.173,0,0,-42.39399,-50.18312,-6035.856,206,0
291.503,0,0,7.38201,1.544885,54.14365,200,190
291.82,0,0,10.31001,1.544885,-15.85635,200,188
292.081,0,0,9.334011,2.520885,54.14365,202,188
292.401,0,0,7.38201,4.960885,-15.85635,202,190
292.654,0,0,8.358009,2.520885,-15.85635,202,190
292.986,0.3169184,0.2288423,51.30201,62.54488,-1765.856,200,188
293.282,0.3300918,0.2467921,16.16601,45.46489,2644.144,202,192
293.6,0.5264862,0.1595082,8.84601,27.89688,1874.144,202,190
293.896,0.5029413,0.2241476,52.27801,21.55289,-20525.86,202,190
294.199,0.3056513,0.3465092,22.51001,32.77689,-13105.86,202,190
294.495,0.2729128,0.4069564,-36.53799,-13.09512,-4075.856,202,190
294.799,0,0,6.40601,2.032885,-85.85635,202,190
295.085,0,0,5.918011,4.960885,54.14365,202,190
295.386,0,0,6.40601,3.984885,-15.85635,202,190
295.678,0,0,3.47801,3.008885,-15.85635,202,190
295.984,0,0,5.43001,4.960885,-15.85635,202,190
296.275,0,0,3.96601,3.496885,-15.85635,202,190
296.573,0,0,5.43001,1.056885,-15.85635,202,190
296.868,0,0,5.43001,2.520885,-15.85635,202,190
297.173,0,0,5.43001,1.056885,-15.85635,202,190
297.461,0,0,6.894011,1.056885,-15.85635,202,190
297.782,0,0,3.96601,0.5688848,-15.85635,150,132
298.102,0,0,6.894011,3.008885,-15.85635,150,132
298.423,0,0,5.43001,1.056885,-15.85635,144,132
298.752,0,0,5.918011,3.008885,-15.85635,150,132
299.081,0,0,3.96601,4.472885,-85.85635,150,132
299.334,0,0,4.45401,2.032885,54.14365,154,132
299.654,0,0,5.43001,1.544885,-15.85635,144,132
299.962,0,0,6.894011,1.544885,-15.85635,148,132
300.27,0,0,7.87001,3.008885,-15.85635,146,132
300.585,0,0,5.43001,4.472885,-85.85635,146,132
300.84,0,0,6.40601,3.496885,-15.85635,146,132
301.132,0,0,6.40601,3.496885,-15.85635,144,132
301.446,0,0,4.942011,1.056885,-85.85635,146,132
301.739,0,0,6.40601,1.056885,-15.85635,146,132
302.042,0.3101645,0.2637259,5.43001,67.42489,1244.144,144,130
302.343,0.286488,0.6687661,-31.65799,131.8409,17274.14,140,128
302.648,0.3439121,0.5026381,129.87,78.16089,59974.14,144,138
302.939,1.03347,0.4278394,35.68601,-38.95912,3974.144,144,138
303.247,0.9456175,-0.05515358,16.65401,-4.311115,-61405.86,144,138
303.536,0,0,-12.13799,-65.31111,-11145.86,144,138
303.838,0,0,2.99001,9.840885,-85.85635,144,138
304.125,0.2679299,0.1537071,6.40601,5.936885,-15.85635,144,138
304.428,0.262397,0.1437837,7.38201,8.864885,-1345.856,144,138
304.723,0,0,-14.08999,11.30488,-85.85635,144,138
305.025,0.6291056,-0.03086385,20.55801,83.52888,-18985.86,144,138
305.318,0,0,7.87001,17.16088,-52025.86,144,138
305.622,0.2884474,0.7490429,2.99001,95.24088,5164.144,144,138
305.909,0,0,6.894011,7.888885,-225.8564,144,138
306.209,0,0,4.45401,5.448885,-15.85635,144,138
306.534,0,0,4.942011,7.888885,-15.85635,176,120
306.825,0,0,3.96601,7.400886,-15.85635,180,120
307.133,0,0,21.53401,110.8569,-7015.856,184,142
307.425,0.2199827,0.6175086,-5.79399,9.840885,264.1436,184,142
307.735,0,0,-5.79399,-48.23112,-15.85635,184,142
308.026,0,0,7.38201,37.65688,-1695.856,184,142
308.334,0,0,0.5500097,8.376885,54.14365,184,142
308.627,0,0,-0.4259901,24.48088,-8765.856,184,142
308.936,0.3592885,0.6481196,-9.69799,9.352885,54.14365,184,142
309.226,0,0,53.74201,149.8969,894.1437,184,142
309.527,0,0,8.358009,16.67289,194.1436,184,142
309.817,0,0,5.43001,9.352885,-15.85635,184,142
310.123,0.5375051,1.490731,44.47001,270.9209,-10515.86,184,142
310.413,0,0,-14.57799,10.32889,-2675.856,184,142
310.717,0,0,9.334011,3.984885,2574.144,184,142
311.007,0,0,2.50201,6.424885,124.1436,184,142
311.309,0,0,5.43001,10.32889,-85.85635,184,142
311.608,0,0,3.47801,10.81689,-15.85635,184,142
311.896,0,0,4.942011,9.840885,-15.85635,184,142
312.196,0,0,5.43001,11.30488,54.14365,184,142
312.48,0,0,6.40601,9.840885,-15.85635,184,142
312.778,0,0,5.43001,9.840885,-15.85635,184,142
313.067,0,0,5.918011,9.352885,-15.85635,184,142
313.367,0,0,4.45401,10.32889,-15.85635,184,142
313.651,0,0,2.99001,11.30488,-15.85635,184,142
313.951,0,0,4.942011,10.32889,-85.85635,184,142
314.24,0,0,3.96601,8.864885,-15.85635,184,142
314.542,0,0,2.99001,9.352885,-15.85635,184,142
314.83,0,0,4.942011,9.352885,-15.85635,184,142
315.131,0,0,5.43001,9.840885,54.14365,184,142
315.42,0,0,3.96601,8.864885,-15.85635,184,142
315.726,0,0,5.918011,11.30488,-15.85635,184,142
316.032,0.3358914,1.218752,43.98201,160.6329,-7925.856,50,34
316.357,0.6575737,1.464455,50.32601,9.352885,-10025.86,92,34
316.671,0.6851063,1.475532,43.98201,139.1609,48914.14,50,0
316.966,0,0,18.11801,-148.7591,33234.14,50,0
317.27,0,0,5.43001,3.496885,-15.85635,50,0
317.56,1.028024,0.9775202,13.23801,102.5609,7334.144,50,0
317.866,0.9318008,0.7707562,11.28601,94.26488,13004.14,50,0
318.158,1.058366,-0.04511291,28.85401,-75.55912,-3445.856,50,0
318.466,0,0,50.32601,2.520885,-95705.86,50,0
318.762,0.4529593,1.548901,19.58201,15.20889,-365.8564,50,0
319.036,0,0,27.39001,-274.1751,26444.14,100,10
319.299,0,0,2.50201,2.520885,194.1436,78,12
319.575,0.9448858,1.148894,28.85401,124.5209,29104.14,236,0
319.831,0.7971318,0.7380809,20.55801,-78.48711,6284.144,34,0
320.1,0,0,48.37401,-265.8791,4394.144,54,28
320.388,0,0,-7.74599,-1.383115,194.1436,214,170
320.698,0.3334874,1.433326,-35.56199,233.3449,75024.14,214,170
321.007,0.4602022,1.540182,6.40601,204.0649,95464.14,36,0
321.329,0,0,35.68601,-114.1111,58014.14,176,154
321.652,-0.05796066,0.9915905,15.67801,-42.37512,6074.144,194,172
321.966,0.7342064,0.6367507,13.72601,-4.799115,-85.85635,208,148
322.231,0,0,-47.76199,-187.7991,-17445.86,210,144
322.57,0,0,7.87001,-2.359115,-85.85635,144,0
322.827,0.4979503,1.50882,29.34201,-8.703115,-5055.856,140,0
323.095,0,0,9.82201,1.544885,-365.8564,120,46
323.355,0.384249,1.53708,20.55801,106.4649,31624.14,68,16
323.632,0,0,-9.20999,-325.4151,52134.14,152,0
323.895,0.577493,0.5034382,27.39001,-13.09512,-4635.856,160,0
324.159,0,0,7.38201,-31.63911,-9815.856,170,0
324.459,0.4344453,0.2946712,5.918011,42.04889,-995.8563,26,0
324.75,0.4986785,0.3212951,-3.35399,40.58488,-10585.86,26,0
325.006,0.4469489,0.312905,-19.45799,19.11288,-20245.86,200,204
325.336,0.4048237,1.228245,3.96601,-88.73512,-3165.856,198,174
325.605,0.3580892,0.9709465,13.23801,20.08889,-12755.86,176,158
325.876,0.3777244,0.9831447,28.36601,-0.407115,-11355.86,190,140
326.135,0.4814847,0.9944014,-2.86599,10.81689,-16045.86,186,118
326.399,0.7541383,1.027514,91.80602,34.24088,-6245.856,174,86
326.69,0.3472767,1.256448,-23.36199,20.57689,43664.14,150,112
326.997,0,0,53.25401,-133.6311,19724.14,150,112
327.331,0,0,11.28601,0.08088493,54.14365,120,98
327.594,0.7047361,1.135345,4.45401,69.86488,45624.14,112,102
327.865,0.4605176,1.100444,-39.95399,128.4249,72224.14,140,90
328.163,1.274202,0.2796501,45.44601,-130.2151,-64135.86,126,104
328.467,0,0,-62.40199,-65.31111,-44745.86,126,104
328.754,1.236665,0.4523976,14.70201,8.376885,404.1436,126,104
329.057,0,0,15.19001,31.31289,-575.8563,126,104
329.346,0,0,232.35,5.448885,30644.14,126,104
329.649,0.9703756,0.7459996,2.99001,3.008885,54.14365,126,104
329.943,1.349048,-0.2509524,45.93401,49.85688,-58885.86,126,104
330.246,0,0,-7.74599,-155.5911,-49085.86,126,104
330.556,0,0,10.31001,-0.407115,54.14365,204,172
330.817,0,0,4.942011,-0.407115,-15.85635,204,164
331.075,0,0,4.942011,3.008885,-15.85635,204,158
331.342,0,0,5.43001,4.960885,-15.85635,204,160
331.684,0,0,4.942011,2.032885,-15.85635,204,172
331.941,0,0,1.526011,4.472885,-15.85635,204,172
332.204,0,0,5.918011,5.448885,-15.85635,204,162
332.462,0,0,2.99001,2.520885,-15.85635,204,164
332.73,0,0,2.99001,3.984885,-15.85635,204,162
333.052,0,0,3.96601,1.544885,-15.85635,206,174
333.387,0.407222,0.3272743,39.10201,18.62489,3134.144,204,162
333.659,0.407222,0.3272743,4.45401,26.92088,-2395.856,204,162
334.008,0.4003045,0.3186164,12.26201,-9.679115,-7365.856,174,152
334.264,0.3850179,0.3165813,-3.84199,-39.44712,-7085.856,196,126
334.54,0.3034771,0.4019693,23.48601,-17.97511,-10725.86,178,152
334.794,0.2746205,0.4463511,12.26201,3.496885,-5615.856,136,0
335.065,0.03888565,0.7385746,23.48601,28.87288,-295.8564,122,34
335.417,0.07536796,0.8700474,2.01401,73.28088,-645.8563,122,34
335.669,0.04696134,0.9713787,5.43001,-72.63112,964.1437,116,32
335.937,0.1526276,1.122938,18.60601,-138.9991,2854.144,122,32
336.272,0.1526276,1.122938,-19.94599,165.0249,-1695.856,122,34
336.544,0.5260624,1.494882,-14.08999,-121.9191,754.1437,122,34
336.799,0.5260624,1.494882,20.55801,267.5049,-9535.856,76,44
337.091,0.4313092,1.585369,74.23801,152.8249,3834.144,82,28
337.396,0.4114635,1.691814,-80.94598,-16.51112,18464.14,82,28
337.689,0.4208476,1.779624,42.03001,-103.8631,7124.144,82,28
337.994,0.4024711,1.921243,118.646,-31.15112,1104.144,82,28
338.285,0.399453,1.914605,50.32601,-88.73512,3134.144,82,28
338.586,0.399453,1.914605,-11.16199,12.76889,-8275.856,82,28
338.875,0.3906906,1.8948,-13.60199,-60.91912,-4425.856,82,28
339.181,0.390112,1.880148,62.03801,209.4329,35684.14,82,28
339.471,0.3726698,1.835281,19.58201,-6.263115,68514.14,82,28
339.776,0.3726698,1.835281,-12.62599,33.75288,102604.1,82,28
340.066,0,0,-67.76999,-52.62312,88464.14,82,28
340.364,0,0,7.38201,2.032885,-225.8564,82,28
340.651,0,0,-1.88999,-1.383115,-15.85635,82,28
340.951,0,0,1.526011,1.056885,-15.85635,82,28
341.239,0,0,0.06200981,-0.407115,-15.85635,82,28
341.546,0,0,1.526011,-2.359115,-15.85635,82,28
341.832,0,0,2.99001,0.5688848,-15.85635,82,28
342.137,0,0,1.03801,-0.407115,-15.85635,82,28
342.423,0,0,1.03801,-2.847115,-15.85635,82,28
342.711,0,0,2.01401,-1.871115,-85.85635,82,28
343.013,0,0,3.47801,-0.407115,-15.85635,82,28
343.305,0,0,0.5500097,-1.871115,-85.85635,82,28
343.604,0,0,0.5500097,1.056885,-15.85635,82,28
343.897,0,0,1.03801,-0.407115,-15.85635,82,28
344.195,0,0,2.99001,-1.871115,-85.85635,82,28
344.484,0,0,2.01401,-2.359115,-15.85635,82,28
344.786,0,0,0.06200981,-1.383115,-15.85635,82,28
345.071,0,0,4.45401,-1.871115,-15.85635,82,28
345.371,0,0,1.03801,0.08088493,-15.85635,82,28
345.656,0,0,-0.4259901,-0.8951149,-15.85635,82,28
345.958,0,0,0.5500097,-1.383115,-15.85635,82,28
346.243,0,0,1.03801,-1.871115,-15.85635,82,28
346.543,0,0,0.06200981,-1.871115,-225.8564,82,28
346.829,0,0,0.06200981,15.20889,-225.8564,82,28
347.135,0,0,4.942011,0.5688848,-15.85635,82,28
347.421,0,0,1.526011,-2.359115,-155.8564,82,28
347.721,0,0,3.96601,0.08088493,-15.85635,82,28
348.01,0,0,-0.4259901,1.544885,-15.85635,82,28
348.31,0,0,2.99001,-1.383115,124.1436,82,28
